image_path,mask_path
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2193961.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2193961_mask.jpg
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2194001.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2194001_mask.jpg
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2194041.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2194041_mask.jpg
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2194081.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2194081_mask.jpg
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2194121.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2194121_mask.jpg
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2194161.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2194161_mask.jpg
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2194204.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2194204_mask.jpg
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2194242.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2194242_mask.jpg
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2194281.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2194281_mask.jpg
/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/images_seq11/EndoCV2021_seq11_Image_2194321.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/sequenceData/positive/seq11/masks_seq11/EndoCV2021_seq11_Image_2194321_mask.jpg
